Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url,Is a RT,Original Tweet User Name,User Mentions,Hashtags,Symbols,Media,URLs,Negative,Neutral,Positive,Compound
1112710671794388994 ,2019-04-01,13:37,Building With Spidey,buildwithspidey,Watch your friendly neighborhood Spider-Man assemble LEGOs for your viewing pleasure!,Captain Marvel is featured in our newest LEGO Marvel Superhero Spotlight! Check out our Facebook page! #LEGO #Marvel #SpiderMan #CaptainMarvel #LEGOPhotography @LEGO_Group @Marvel @MarvelStudios @brielarson @LegoPhotography https://t.co/MY1dB3Qud4,,,48.8486,2.43769,FR,"Vincennes, IN",http://pbs.twimg.com/profile_images/894570693878099968/eKI2gYpd_normal.jpg,19,32,1,en,http://www.twitter.com/buildwithspidey/status/1112710671794388994,FALSE,,"@LEGO_Group,@Marvel,@MarvelStudios,@brielarson,@LegoPhotography","#LEGO,#Marvel,#SpiderMan,#CaptainMarvel,#LEGOPhotography",,http://pbs.twimg.com/media/D3EkdFdWoAAfRUc.jpg,,0.0,0.802,0.198,0.7339
1112710665582596096 ,2019-04-01,13:37,phloom stan account,Shedim_,The,"RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8803,,,,,http://pbs.twimg.com/profile_images/1080267457405825024/Noi3PtD3_normal.jpg,177,344,19,en,http://www.twitter.com/Shedim_/status/1112710665582596096,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112710643206053890 ,2019-04-01,13:37,nikki is tom’s whore,femmeparkers,tom holland in a suit and in red and with his t-shirt tucked into slacks.,RT @bvckitasha: it's been a while since captain marvel came out so let's take a minute to appreciate these pics...this is steve's best look…,,1299,,,,,http://pbs.twimg.com/profile_images/1111677304562950149/DFLOSWMT_normal.jpg,589,471,7,en,http://www.twitter.com/femmeparkers/status/1112710643206053890,TRUE,@bvckitasha,@bvckitasha,,,,,0.0,0.662,0.338,0.8658
1112710634129383424 ,2019-04-01,13:37,Annette,TheRealMissPain,,"RT @nytimes: In Opinion

Tina Brown writes, ""Can women save the world? A ripped Captain Marvel can rescue us from intergalactic enemies, bu…",,647,,,,,http://pbs.twimg.com/profile_images/1094767170557566976/tHngMIoU_normal.jpg,2,35,,en,http://www.twitter.com/TheRealMissPain/status/1112710634129383424,TRUE,@nytimes,@nytimes,,,,,0.105,0.59,0.305,0.7269
1112710614865063938 ,2019-04-01,13:37,ST in The D,Spankysdadd,"Born & Raised in The D President Trump, says what he means, Means what he says.  Q...ed Who knew? I did! We are making History Patriots!",Disney Ditches Captain Marvel https://t.co/Jo8hQ1B4aJ via @YouTube #Marvel #Disney @CBCebulski @Kevfeige @CBR #RottenTomatoes #SJW #BrieLarson  #CaptainMarvel  @RobertIger @RottenTomatoes #Oprah #NYTimes #LATimes #MondayMotivation  #TMZ #BET,,,42.33143,-83.04575,US,"Detroit, MI",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1239,1862,1,en,http://www.twitter.com/Spankysdadd/status/1112710614865063938,FALSE,,"@YouTube,@CBCebulski,@Kevfeige,@CBR,@RobertIger,@RottenTomatoes","#Marvel,#Disney,#RottenTomatoes,#SJW,#BrieLarson,#CaptainMarvel,#Oprah,#NYTimes,#LATimes,#MondayMotivation,#TMZ,#BET",,,https://youtu.be/dBGYsYDEwzE,0.0,0.891,0.109,0.4215
1112710611895500800 ,2019-04-01,13:37,Box Office France,boxofficefr,Le Box-Office des films et du cinéma en France.,"RT @debriefilm: #BoxOfficeUS 
Disney sur tous les fronts.
Dumbo s’empare logiquement de la 1ère place pendant que Captain Marvel s’approche…",,2,48.85341,2.3488,FR,"Paris, France",http://pbs.twimg.com/profile_images/916237426091347968/fEQESGWO_normal.jpg,2872,58,13,fr,http://www.twitter.com/boxofficefr/status/1112710611895500800,TRUE,@debriefilm,@debriefilm,#BoxOfficeUS,,,,0.0,0.872,0.128,0.4215
1112710537605865474 ,2019-04-01,13:37,Joshua Montgomery,Aequinoctium__,* Audere est Facere / To do is to Dare * ??????????,"RT @nytimes: In Opinion

Tina Brown writes, ""Can women save the world? A ripped Captain Marvel can rescue us from intergalactic enemies, bu…",,647,,,,,http://pbs.twimg.com/profile_images/1100242158421008384/9fAcBph8_normal.jpg,8,151,,en,http://www.twitter.com/Aequinoctium__/status/1112710537605865474,TRUE,@nytimes,@nytimes,,,,,0.105,0.59,0.305,0.7269
1112710529359855620 ,2019-04-01,13:37,?????????? ???????????????????? ??,HESTCHI,Tom Hiddleston is my muse,"RT @nytimes: In Opinion

Tina Brown writes, ""Can women save the world? A ripped Captain Marvel can rescue us from intergalactic enemies, bu…",,647,-6.21462,106.84513,ID,Indonesia,http://pbs.twimg.com/profile_images/1110727905355534336/zoGTpVK6_normal.jpg,1306,1357,29,en,http://www.twitter.com/HESTCHI/status/1112710529359855620,TRUE,@nytimes,@nytimes,,,,,0.105,0.59,0.305,0.7269
1112710498074525696 ,2019-04-01,13:37,czarina,xcsebwiii,She will be your cardiologist someday.?????,Finally! Maka tanaw nako Captain Marvel ugma yeeeey????????????,,,,,,,http://pbs.twimg.com/profile_images/1108313451842039814/GkcUm39W_normal.jpg,234,221,,es,http://www.twitter.com/xcsebwiii/status/1112710498074525696,FALSE,,,,,,,0.0,0.694,0.306,0.4753
1112710470862061568 ,2019-04-01,13:37,Kat,Kat__Mae02,Everyone deserves a great love story ??????,"RT @IGN: Marvel fans are shipping Captain Marvel and Valkyrie, and Brie Larson and Tessa Thompson are loving it. https://t.co/PcuoKsr65o ht…",,17,41.86392,-87.85339,US,"Broadview Heights, OH",http://pbs.twimg.com/profile_images/1064939567227314177/J0jYjWk7_normal.jpg,8,251,,en,http://www.twitter.com/Kat__Mae02/status/1112710470862061568,TRUE,@IGN,@IGN,,,,http://go.ign.com/SSTy7Wg,0.0,0.655,0.345,0.8591
1112710449747890176 ,2019-04-01,13:36,Jess,AltJess5,fan account,I nearly died before captain marvel started imagine what I'd be like before endgame,,,,,,,http://pbs.twimg.com/profile_images/1108050174570627072/Iw6lHo6W_normal.jpg,2544,3577,57,en,http://www.twitter.com/AltJess5/status/1112710449747890176,FALSE,,,,,,,0.19,0.529,0.28,0.1779
1112710446052597762 ,2019-04-01,13:36,GeekGirlForever,scifichick25,"Geek at heart and proud of it. I post a mix of misc fandom(comics & tv mostly), politics, chronic health issues, LGBTQ issues and cute animals. Bi/Pan  She/her",@RutiRegan I'm hoping with a few products it might inspire then to figure out how to make them. I really want the Captain Marvel pager.,,,38.29186,-122.45804,US,"Sonoma County, California",http://pbs.twimg.com/profile_images/1079822220019433472/23pxlbG1_normal.jpg,920,2142,7,en,http://www.twitter.com/scifichick25/status/1112710446052597762,FALSE,,@RutiRegan,,,,,0.0,0.636,0.364,0.8718
